analysis_set,template,condition,layer,mean_final_token_entity_attention,mean_final_token_entity_contribution_norm
unseen_confirmatory,person_in_list,later_middle_19_21,0,0.0091523805248746,0.13498519642581774
unseen_confirmatory,person_in_list,later_middle_19_21,1,0.006721713128066514,0.09601396608144738
unseen_confirmatory,person_in_list,later_middle_19_21,2,0.013477438032020663,0.1861198153346777
unseen_confirmatory,person_in_list,later_middle_19_21,3,0.016959589245447586,0.6560880231649376
unseen_confirmatory,person_in_list,later_middle_19_21,4,0.006088556285925903,0.15925267217464226
unseen_confirmatory,person_in_list,later_middle_19_21,5,0.003999518531071412,0.1425773474106262
unseen_confirmatory,person_in_list,later_middle_19_21,6,0.004281006574760689,0.11835874749217616
unseen_confirmatory,person_in_list,later_middle_19_21,7,0.000979091577857278,0.07299602398822128
unseen_confirmatory,person_in_list,later_middle_19_21,8,0.003996268111053681,0.46816216877033545
unseen_confirmatory,person_in_list,later_middle_19_21,9,0.0043938972819379946,0.4978952807222688
unseen_confirmatory,person_in_list,later_middle_19_21,10,0.004861208943238612,0.8807983429625977
unseen_confirmatory,person_in_list,later_middle_19_21,11,0.0018409175025353337,0.12976335794773214
unseen_confirmatory,person_in_list,later_middle_19_21,12,0.0021351180560507835,0.10933621600270271
unseen_confirmatory,person_in_list,later_middle_19_21,13,0.001873429983090826,0.11702614463865757
unseen_confirmatory,person_in_list,later_middle_19_21,14,0.0046019553393667,0.3179290212344292
unseen_confirmatory,person_in_list,later_middle_19_21,15,0.0020215156526023218,0.1291872886291077
unseen_confirmatory,person_in_list,later_middle_19_21,16,0.0041153913547913,0.7047194672185321
unseen_confirmatory,person_in_list,later_middle_19_21,17,0.008482101939207072,0.7369264911773593
unseen_confirmatory,person_in_list,later_middle_19_21,18,0.010211336756731535,1.1434316818797312
unseen_confirmatory,person_in_list,later_middle_19_21,19,0.01364729655256798,1.5072417685458825
unseen_confirmatory,person_in_list,later_middle_19_21,20,0.016943647482887257,1.4748460477174714
unseen_confirmatory,person_in_list,later_middle_19_21,21,0.04754005453744253,5.93508212649545
unseen_confirmatory,person_in_list,later_middle_19_21,22,0.018223648517240964,2.4384676446748332
unseen_confirmatory,person_in_list,later_middle_19_21,23,0.04984828763706393,10.484603546386541
unseen_confirmatory,person_in_list,later_middle_19_21,24,0.07937332368347534,21.368407593217007
unseen_confirmatory,person_in_list,later_middle_19_21,25,0.03243184082080112,19.927085737849392
unseen_confirmatory,person_in_list,later_middle_19_21,26,0.05011504700104164,17.55709394743276
unseen_confirmatory,person_in_list,later_middle_19_21,27,0.040351172259380653,17.78482922149259
unseen_confirmatory,person_in_list,later_middle_19_21,28,0.04897464522658739,26.406179960383927
unseen_confirmatory,person_in_list,later_middle_19_21,29,0.06835294406601163,47.88805835191594
unseen_confirmatory,person_in_list,later_middle_19_21,30,0.034484659159166174,36.57817069874253
unseen_confirmatory,person_in_list,later_middle_19_21,31,0.0761215514395126,74.97591921340587
unseen_confirmatory,person_in_list,later_middle_19_21,32,0.04653315800567006,98.52641196583592
unseen_confirmatory,person_in_list,later_middle_19_21,33,0.07568399967669054,107.96047246178915
unseen_confirmatory,person_in_list,later_middle_19_21,34,0.04155242210254073,86.98460490204567
unseen_confirmatory,person_in_list,later_middle_19_21,35,0.013385144563196876,7.372446711673293
unseen_confirmatory,person_in_list,sparse_union,0,0.0091523805248746,0.13498519642581774
unseen_confirmatory,person_in_list,sparse_union,1,0.006721713128066514,0.09601396608144738
unseen_confirmatory,person_in_list,sparse_union,2,0.013477438032020663,0.1861198153346777
unseen_confirmatory,person_in_list,sparse_union,3,0.016959589245447586,0.6560880231649376
unseen_confirmatory,person_in_list,sparse_union,4,0.006088556285925903,0.15925267217464226
unseen_confirmatory,person_in_list,sparse_union,5,0.003999518531071412,0.1425773474106262
unseen_confirmatory,person_in_list,sparse_union,6,0.004305825093598646,0.11903106958367103
unseen_confirmatory,person_in_list,sparse_union,7,0.0009734815258673544,0.07217556309648031
unseen_confirmatory,person_in_list,sparse_union,8,0.003939324688047257,0.4619160372503968
unseen_confirmatory,person_in_list,sparse_union,9,0.00425030647094773,0.4804890645278055
unseen_confirmatory,person_in_list,sparse_union,10,0.004736764912850895,0.8573527956424758
unseen_confirmatory,person_in_list,sparse_union,11,0.0017712691570036547,0.12402738834363083
unseen_confirmatory,person_in_list,sparse_union,12,0.002062159970803403,0.10531076286421266
unseen_confirmatory,person_in_list,sparse_union,13,0.001839192220697526,0.11516220668374105
unseen_confirmatory,person_in_list,sparse_union,14,0.0045144611436245576,0.30780299016556073
unseen_confirmatory,person_in_list,sparse_union,15,0.0020124804002481923,0.12869612716658171
unseen_confirmatory,person_in_list,sparse_union,16,0.003918446665413158,0.6697891212480013
unseen_confirmatory,person_in_list,sparse_union,17,0.00740238954854566,0.6375014946557754
unseen_confirmatory,person_in_list,sparse_union,18,0.01007387575119474,1.1687098006869472
unseen_confirmatory,person_in_list,sparse_union,19,0.013594412445199005,1.4697909680909889
unseen_confirmatory,person_in_list,sparse_union,20,0.016324733405612236,1.4000870166129844
unseen_confirmatory,person_in_list,sparse_union,21,0.055352112018438274,6.942629150179929
unseen_confirmatory,person_in_list,sparse_union,22,0.019129186847008938,2.5958426677903463
unseen_confirmatory,person_in_list,sparse_union,23,0.07513673787633347,17.18173797740493
unseen_confirmatory,person_in_list,sparse_union,24,0.10654447442137224,28.300928803377374
unseen_confirmatory,person_in_list,sparse_union,25,0.037277129716997925,25.329975277878518
unseen_confirmatory,person_in_list,sparse_union,26,0.05775608092026655,21.622950953106546
unseen_confirmatory,person_in_list,sparse_union,27,0.046267600221082915,20.606657482856928
unseen_confirmatory,person_in_list,sparse_union,28,0.06744331526461729,38.680053245189576
unseen_confirmatory,person_in_list,sparse_union,29,0.07415964268147945,54.84721689446028
unseen_confirmatory,person_in_list,sparse_union,30,0.0356582005963076,37.51267701526021
unseen_confirmatory,person_in_list,sparse_union,31,0.08335551732154779,84.37037401421125
unseen_confirmatory,person_in_list,sparse_union,32,0.04833471639688278,104.52481473878373
unseen_confirmatory,person_in_list,sparse_union,33,0.07938393985116204,115.74542768611464
unseen_confirmatory,person_in_list,sparse_union,34,0.04171199328807551,87.06638850722202
unseen_confirmatory,person_in_list,sparse_union,35,0.012662257880059093,6.953677964764972
unseen_confirmatory,person_in_list,late_negative_30_32,0,0.0091523805248746,0.13498519642581774
unseen_confirmatory,person_in_list,late_negative_30_32,1,0.006721713128066514,0.09601396608144738
unseen_confirmatory,person_in_list,late_negative_30_32,2,0.013477438032020663,0.1861198153346777
unseen_confirmatory,person_in_list,late_negative_30_32,3,0.016959589245447586,0.6560880231649376
unseen_confirmatory,person_in_list,late_negative_30_32,4,0.006088556285925903,0.15925267217464226
unseen_confirmatory,person_in_list,late_negative_30_32,5,0.003999518531071412,0.1425773474106262
unseen_confirmatory,person_in_list,late_negative_30_32,6,0.004281006574760689,0.11835874749217616
unseen_confirmatory,person_in_list,late_negative_30_32,7,0.000979091577857278,0.07299602398822128
unseen_confirmatory,person_in_list,late_negative_30_32,8,0.003996268111053681,0.46816216877033545
unseen_confirmatory,person_in_list,late_negative_30_32,9,0.0043938972819379946,0.4978952807222688
unseen_confirmatory,person_in_list,late_negative_30_32,10,0.004861208943238612,0.8807983429625977
unseen_confirmatory,person_in_list,late_negative_30_32,11,0.0018409175025353337,0.12976335794773214
unseen_confirmatory,person_in_list,late_negative_30_32,12,0.0021351180560507835,0.10933621600270271
unseen_confirmatory,person_in_list,late_negative_30_32,13,0.001873429983090826,0.11702614463865757
unseen_confirmatory,person_in_list,late_negative_30_32,14,0.0046019553393667,0.3179290212344292
unseen_confirmatory,person_in_list,late_negative_30_32,15,0.0020215156526023218,0.1291872886291077
unseen_confirmatory,person_in_list,late_negative_30_32,16,0.0041153913547913,0.7047194672185321
unseen_confirmatory,person_in_list,late_negative_30_32,17,0.008482101939207072,0.7369264911773593
unseen_confirmatory,person_in_list,late_negative_30_32,18,0.010211336756731535,1.1434316818797312
unseen_confirmatory,person_in_list,late_negative_30_32,19,0.01364729655256798,1.5072417685458825
unseen_confirmatory,person_in_list,late_negative_30_32,20,0.017870772722025596,1.5883846885936206
unseen_confirmatory,person_in_list,late_negative_30_32,21,0.050206809412947924,6.3908922755441
unseen_confirmatory,person_in_list,late_negative_30_32,22,0.017032177279551707,2.2678883138091064
unseen_confirmatory,person_in_list,late_negative_30_32,23,0.02757309194177736,5.1933506103449085
unseen_confirmatory,person_in_list,late_negative_30_32,24,0.04758651091089083,10.642713100411171
unseen_confirmatory,person_in_list,late_negative_30_32,25,0.02085810272716159,8.64493639524593
unseen_confirmatory,person_in_list,late_negative_30_32,26,0.04016772318674728,14.068953270135923
unseen_confirmatory,person_in_list,late_negative_30_32,27,0.03261995638265859,15.1079206369644
unseen_confirmatory,person_in_list,late_negative_30_32,28,0.028428452500943526,13.554261124411294
unseen_confirmatory,person_in_list,late_negative_30_32,29,0.05227756205686303,35.74789619445801
unseen_confirmatory,person_in_list,late_negative_30_32,30,0.02932716646166735,31.968180889307067
unseen_confirmatory,person_in_list,late_negative_30_32,31,0.06107431006899407,60.72302432392919
unseen_confirmatory,person_in_list,late_negative_30_32,32,0.03915415212598651,85.13064297964407
unseen_confirmatory,person_in_list,late_negative_30_32,33,0.06253264350600021,90.9860619833303
unseen_confirmatory,person_in_list,late_negative_30_32,34,0.03557954774086559,78.20727922750073
unseen_confirmatory,person_in_list,late_negative_30_32,35,0.013365176360144518,7.364562633425691
unseen_confirmatory,friend,clean,0,0.008790382977336818,0.11681310208730919
unseen_confirmatory,friend,clean,1,0.009268798578400598,0.12049307054731735
unseen_confirmatory,friend,clean,2,0.016016389665648688,0.27798864886511204
unseen_confirmatory,friend,clean,3,0.012640806553928657,0.550484704590121
unseen_confirmatory,friend,clean,4,0.014279007640948822,0.4480336360460104
unseen_confirmatory,friend,clean,5,0.004124156973692913,0.16478789363836133
unseen_confirmatory,friend,clean,6,0.010082249253511776,0.33406717451505885
unseen_confirmatory,friend,clean,7,0.0015459395843547183,0.08037686083725719
unseen_confirmatory,friend,clean,8,0.002523018201531539,0.20273563932887342
unseen_confirmatory,friend,clean,9,0.0033317577732770247,0.2356834162979625
unseen_confirmatory,friend,clean,10,0.004483357299292503,0.45499485783105675
unseen_confirmatory,friend,clean,11,0.0020684242718257443,0.09864741169609302
unseen_confirmatory,friend,clean,12,0.0022159230422910824,0.15266757051265517
unseen_confirmatory,friend,clean,13,0.003097756592513517,0.1456024318413679
unseen_confirmatory,friend,clean,14,0.004293790527045467,0.22622075061811958
unseen_confirmatory,friend,clean,15,0.003159266204822289,0.15652384232123231
unseen_confirmatory,friend,clean,16,0.0030580874380850514,0.16292967513030351
unseen_confirmatory,friend,clean,17,0.007207020181826814,0.3517355348828227
unseen_confirmatory,friend,clean,18,0.011589970645429782,0.6710686974747236
unseen_confirmatory,friend,clean,19,0.010576601096883763,0.8381523174601931
unseen_confirmatory,friend,clean,20,0.027001287604054045,1.8655865261721056
unseen_confirmatory,friend,clean,21,0.09715182602752087,12.033089715381001
unseen_confirmatory,friend,clean,22,0.021582993624601945,2.6453337433726287
unseen_confirmatory,friend,clean,23,0.10291255889243858,23.577246688133062
unseen_confirmatory,friend,clean,24,0.09130506247801837,25.49294136845788
unseen_confirmatory,friend,clean,25,0.02546199092771425,15.995056168977605
unseen_confirmatory,friend,clean,26,0.045844679373468075,17.86885814334071
unseen_confirmatory,friend,clean,27,0.03680557508541401,12.085384876229043
unseen_confirmatory,friend,clean,28,0.075773042171847,43.93417970524278
unseen_confirmatory,friend,clean,29,0.0833092580094587,59.175756942394166
unseen_confirmatory,friend,clean,30,0.03487785178951399,42.10437916600427
unseen_confirmatory,friend,clean,31,0.09354556837054186,97.59568542657897
unseen_confirmatory,friend,clean,32,0.0470501916201482,100.50343707550404
unseen_confirmatory,friend,clean,33,0.08744439383059047,123.5898530206015
unseen_confirmatory,friend,clean,34,0.04591075571383848,103.19374142136685
unseen_confirmatory,friend,clean,35,0.011459439781732684,6.752799175506414
unseen_confirmatory,friend,full_intermediate_bottleneck,0,0.008790382977336818,0.11681310208730919
unseen_confirmatory,friend,full_intermediate_bottleneck,1,0.00941097380073611,0.12310438343258791
unseen_confirmatory,friend,full_intermediate_bottleneck,2,0.016292059111820405,0.2958881025917308
unseen_confirmatory,friend,full_intermediate_bottleneck,3,0.01386710174576661,0.6288181593598321
unseen_confirmatory,friend,full_intermediate_bottleneck,4,0.013882135593354009,0.40791441569494646
unseen_confirmatory,friend,full_intermediate_bottleneck,5,0.00486951274526587,0.21886858344078064
unseen_confirmatory,friend,full_intermediate_bottleneck,6,0.01043089756980365,0.34729450611874113
unseen_confirmatory,friend,full_intermediate_bottleneck,7,0.0017137664808826738,0.09691900720949782
unseen_confirmatory,friend,full_intermediate_bottleneck,8,0.0028439223858376227,0.2366821702656358
unseen_confirmatory,friend,full_intermediate_bottleneck,9,0.003729501293788036,0.27400802881565206
unseen_confirmatory,friend,full_intermediate_bottleneck,10,0.004740735521366776,0.4772296625860902
unseen_confirmatory,friend,full_intermediate_bottleneck,11,0.002435243090879995,0.11958683472733166
unseen_confirmatory,friend,full_intermediate_bottleneck,12,0.002776676988591938,0.19286993197923483
unseen_confirmatory,friend,full_intermediate_bottleneck,13,0.0037266743169057856,0.17425671297796938
unseen_confirmatory,friend,full_intermediate_bottleneck,14,0.00547953124894479,0.2960699940490168
unseen_confirmatory,friend,full_intermediate_bottleneck,15,0.0037534459843300283,0.18342652427422446
unseen_confirmatory,friend,full_intermediate_bottleneck,16,0.003977464379331227,0.2139876905915349
unseen_confirmatory,friend,full_intermediate_bottleneck,17,0.010157000259929445,0.5470767030709012
unseen_confirmatory,friend,full_intermediate_bottleneck,18,0.01700205158247331,0.9906577901091687
unseen_confirmatory,friend,full_intermediate_bottleneck,19,0.014652388625193474,1.1141075273585874
unseen_confirmatory,friend,full_intermediate_bottleneck,20,0.03227926528644423,2.0802193200865458
unseen_confirmatory,friend,full_intermediate_bottleneck,21,0.08312032257509959,9.523163098235463
unseen_confirmatory,friend,full_intermediate_bottleneck,22,0.031154615306403746,4.243026904588522
unseen_confirmatory,friend,full_intermediate_bottleneck,23,0.07383897364529413,13.7657350440358
unseen_confirmatory,friend,full_intermediate_bottleneck,24,0.10640470807029065,30.97038421519967
unseen_confirmatory,friend,full_intermediate_bottleneck,25,0.03379862937469815,12.08333913392799
unseen_confirmatory,friend,full_intermediate_bottleneck,26,0.07452657583797741,44.34162078347317
unseen_confirmatory,friend,full_intermediate_bottleneck,27,0.041793434501647256,18.14873542896537
